epoch,train_loss,test_acc@1
109,0.01193656421104527,99.375
110,0.011526888297141893,99.53125
111,0.011270711846325708,99.53125
112,0.010094311837430881,99.21875
113,0.011227190393306639,99.53125
114,0.011498076638773731,99.21875
115,0.011038737452548483,99.375
116,0.01139288677064621,99.375
117,0.011053787959415627,99.0625
118,0.01120091262071029,99.21875
119,0.010980931677572105,99.375
120,0.010230595822972447,99.53125
121,0.00995789512829936,99.53125
122,0.01052489617596502,99.375
123,0.009855035054699882,99.53125
124,0.009500870734210248,99.53125
125,0.00948307817072972,99.53125
126,0.009692318788122224,99.53125
127,0.00816805820669169,99.53125
128,0.009819412887420343,99.53125
129,0.009835281844615289,99.0625
130,0.00943299836438635,99.375
131,0.009432785628039552,99.53125
132,0.009723174770403168,99.375
133,0.009024325565880408,99.375
134,0.009648237630481954,99.53125
135,0.008666095050537715,99.6875
136,0.008680625737685225,99.53125
137,0.008841588323854881,99.53125
138,0.00869857347772821,99.53125
139,0.008535218101156794,99.375
140,0.009050294028028198,99.375
141,0.009006765924151177,99.6875
142,0.008243643952047696,99.53125
143,0.008490186306121557,99.53125
144,0.009028004937926713,99.53125
145,0.008608198623456385,99.53125
146,0.008459088574771,99.6875
147,0.008312249566306886,99.53125
148,0.008634224857973017,99.6875
149,0.00840238052541795,99.53125
150,0.008865846938494107,99.53125
151,0.0070690724735512685,99.6875
152,0.008513187817500337,99.6875
153,0.008174732064261385,99.53125
154,0.008393284591400752,99.53125
155,0.0071016236248871555,99.53125
156,0.007925921727133833,99.53125
157,0.008400888587145702,99.53125
158,0.008086170221719405,99.53125
159,0.008513711706694701,99.6875
160,0.00752704876029621,99.53125
161,0.008344775470702545,99.53125
162,0.007592533046946577,99.53125
163,0.007995622161694842,99.53125
164,0.008167649568665935,99.6875
165,0.00854204776291938,99.53125
166,0.007825150610069219,99.53125
167,0.007961080055278928,99.53125
168,0.007684764270063328,99.53125
169,0.007466665023694868,99.6875
170,0.007974745887939049,99.375
171,0.008015495603499205,99.375
172,0.00771530684205177,99.375
173,0.00782018466650144,99.6875
174,0.008204609206270265,99.53125
175,0.008231557105951335,99.53125
176,0.0074583698752457685,99.53125
177,0.0069342037743848305,99.6875
178,0.007795152527725567,99.53125
179,0.00829468518698021,99.53125
180,0.007646142960647526,99.6875
181,0.007597946723842103,99.6875
182,0.007613375236320755,99.6875
183,0.008168919153673493,99.53125
184,0.008198371734065206,99.53125
185,0.007543349102058489,99.375
186,0.007336748126165375,99.6875
187,0.007576423940127311,99.53125
188,0.007642816073949571,99.6875
189,0.0075599168447534676,99.53125
190,0.00816332865708872,99.53125
191,0.007761585516045275,99.53125
192,0.00806937649157708,99.53125
193,0.007782063234354491,99.6875
194,0.008524489285343367,99.53125
195,0.007906519524429155,99.53125
196,0.008418133947998285,99.53125
197,0.006326823950866642,99.6875
198,0.0076470889819219064,99.53125
199,0.008402881587086164,99.53125
200,0.008033284188612648,99.53125
