epoch,train_loss,test_acc@1
1,1.029718878476516,78.28125
2,0.5564610543458358,86.25
3,0.35898385099742725,91.5625
4,0.26117123404274817,92.65625
5,0.20437246172324472,94.84375
6,0.17370810618867044,93.90625
7,0.14707403856775034,96.40625
8,0.11228377501601758,96.40625
9,0.09837218260635501,97.8125
10,0.0809072793825813,98.59375
11,0.06491385886202687,98.59375
12,0.05284404106762098,98.75
13,0.04010244709965975,99.21875
14,0.040688185912111534,99.21875
15,0.031934873160460724,99.53125
16,0.024977248769415462,99.21875
17,0.024119561821546242,99.375
18,0.021292406539230244,99.6875
19,0.018781038001179695,99.53125
20,0.01861309677200473,99.21875
21,0.017369229265529175,99.53125
22,0.016058265474503456,99.6875
23,0.013994334488297287,99.53125
24,0.013089696755227835,99.6875
25,0.014238724707747284,99.6875
26,0.01266741345677039,99.53125
27,0.010122904877947725,99.6875
28,0.010599682978151934,99.6875
29,0.010974764601206001,99.6875
30,0.011155838369513336,99.6875
31,0.008844707343403412,99.6875
32,0.010440165075756933,99.53125
33,0.01049926623945003,99.6875
34,0.009683032844053663,99.6875
35,0.008159076015505454,99.53125
36,0.008803454723776034,99.6875
37,0.008633514349956227,99.6875
38,0.00898588769664259,99.6875
39,0.01381801453459522,99.375
40,0.014911185605856388,99.84375
41,0.00854425487594436,99.6875
42,0.006176264055640153,99.6875
43,0.0062123110679828605,99.6875
44,0.006755028446407422,99.84375
45,0.006532642372843364,99.6875
46,0.005615870670779892,99.6875
47,0.005631291226524374,99.84375
48,0.005426149035844466,99.6875
49,0.0046764647578010745,99.6875
50,0.005178745744911873,99.6875
51,0.004891172851152394,99.6875
52,0.00470622138970572,99.6875
53,0.006627677438740173,99.6875
54,0.004055974913922989,99.6875
55,0.005862753863608384,99.53125
56,0.004847865440356342,99.84375
57,0.004656776937696597,99.84375
58,0.005370198708513509,99.6875
59,0.005413135822416972,99.84375
60,0.005052226347565327,99.6875
61,0.004707896520140703,99.84375
62,0.004284576593857744,99.84375
63,0.004181720235425493,99.6875
64,0.004643304086209316,99.84375
65,0.003906172224441948,99.6875
66,0.003952956125747574,99.6875
67,0.003767691036362363,99.84375
68,0.004200656827458221,99.84375
69,0.0037495831746365066,99.6875
70,0.003745410510379335,99.6875
71,0.004215430362028596,99.84375
72,0.0034790112353537393,99.6875
73,0.003840285717793133,99.84375
74,0.0045078618391214504,99.6875
75,0.004144574996367421,99.84375
76,0.0037799467403522653,99.6875
77,0.0034675216504737086,99.84375
78,0.003346606932135056,99.84375
79,0.0036869549961841626,99.84375
80,0.0034809793325384026,99.84375
81,0.0032604572099997945,99.84375
82,0.0033168606358863735,99.84375
83,0.0034247421578544636,99.6875
84,0.0025145915215430054,99.84375
85,0.003639293136075139,99.6875
86,0.0033472545303242364,99.6875
87,0.0030996601967869892,99.84375
88,0.0021714834678594184,99.84375
89,0.0032492019286703157,99.84375
90,0.0033596598634334364,99.84375
91,0.0033468868654302282,99.6875
92,0.003734646198015822,99.6875
93,0.004017453959576138,99.84375
94,0.0034103028010576963,99.84375
95,0.0031636532993339324,99.84375
96,0.0031384716681002274,99.6875
97,0.0031879252713659535,99.84375
98,0.0028087545550711775,99.84375
99,0.0037061618742249584,99.6875
100,0.0025657556303169417,99.84375
101,0.002944129342010812,99.84375
102,0.0028072529593887534,99.84375
103,0.003346846568013501,99.84375
104,0.002619452951678439,99.84375
105,0.0027863489079248648,99.84375
106,0.0035781319070931363,99.6875
107,0.0030934591220853768,99.84375
108,0.0033149196887793746,99.84375
109,0.002691630375288103,99.84375
110,0.0033829105238470693,99.84375
111,0.0027726321663383556,99.84375
112,0.002587227069813272,99.84375
113,0.0031059528852853437,99.84375
114,0.002746634251114143,99.84375
115,0.002496869088170807,99.84375
116,0.0020066095065608943,99.84375
117,0.0028183040279976053,99.84375
118,0.002850198660187585,99.84375
119,0.0024558520551932893,99.84375
120,0.0026185828509092653,99.84375
121,0.0027887914152613475,99.84375
122,0.002774723825733299,99.84375
123,0.0028279270323843734,99.84375
124,0.0026097454322987924,99.84375
125,0.002798049832167833,99.84375
126,0.002888742553414372,99.84375
127,0.0029623315659473124,99.84375
128,0.003043236312172983,99.84375
129,0.002397632641393853,99.84375
130,0.002628668003877544,99.84375
131,0.0024850468743471024,99.84375
132,0.0022980156961990438,99.84375
133,0.0026379169987352648,99.84375
134,0.002749027481869511,99.84375
135,0.003013771515764782,99.84375
136,0.0028237477830692155,99.84375
137,0.0029303253395482898,99.84375
138,0.0021684584157217455,99.84375
139,0.002010997480955785,99.84375
140,0.002192184275886773,99.84375
141,0.0024767203367841635,99.84375
142,0.002902572724016626,99.84375
143,0.002245477350104762,99.84375
144,0.0023599905721114383,99.84375
145,0.0022372343152275553,99.84375
146,0.0025036659739587617,99.84375
147,0.0023462998873108754,99.84375
148,0.0023370429407805204,99.84375
149,0.002713918458143978,99.84375
150,0.0022011944421809976,99.84375
151,0.0018450112471802404,99.84375
152,0.0029059346643802914,99.84375
153,0.0028117938984549887,99.84375
154,0.002440631865402279,99.84375
155,0.0022199547358626582,99.84375
156,0.0023632651933914294,99.84375
157,0.0026767224847825,99.84375
158,0.002904088433791438,99.84375
159,0.002269505502899056,99.84375
160,0.0023135797211738386,99.84375
161,0.002538257078571326,99.84375
162,0.002349832505190178,99.84375
163,0.0024192799996260715,99.84375
164,0.0022693280859485917,99.84375
165,0.0030998493463772793,99.84375
