epoch,train_loss,test_acc@1
1,1.3276470561285276,39.01988636363637
2,1.2789763990823213,44.88636363636363
3,1.2351310564591005,46.02272727272727
4,1.2091173137630429,46.50568181818181
5,1.1729963174811355,47.64204545454545
6,1.0670733948548634,57.79829545454545
7,0.967131092204704,58.13920454545455
8,0.9685094974062465,63.90625
9,0.9751496285468608,57.45738636363637
10,0.9668414890766144,63.4375
11,0.9973977812238641,59.53125
12,0.9662308373429753,62.41477272727273
13,0.9338708192378551,61.78977272727273
14,0.9145937959353129,61.44886363636364
15,0.9659370954509254,59.53125
16,0.9715674758494437,60.72443181818182
17,0.9757025950663799,58.28124999999999
18,0.9708403775820861,59.27556818181819
19,0.9655446490725955,57.85511363636363
20,0.9727108352356129,56.875
21,1.001254575478064,60.752840909090914
22,0.9910618160759006,59.30397727272727
23,0.9938650021144936,63.096590909090914
24,0.94756662657669,64.77272727272727
25,0.9764987423613265,62.76988636363636
26,0.9699068979637043,60.09943181818181
27,0.9572710727786159,59.73011363636363
28,0.9457721680671245,61.43465909090909
29,0.9554812293331902,56.022727272727266
30,0.9926406008166235,59.00568181818182
31,0.9547778606951773,58.96306818181818
32,0.9580075515283121,60.45454545454545
33,0.9477564708606617,60.68181818181818
34,0.9344657721283199,60.3125
35,0.9250405132770538,63.63636363636363
36,0.9493566477620924,59.24715909090909
37,0.9706769714484343,59.17613636363637
38,0.9696352119381363,60.04261363636364
39,0.9517832940763181,60.39772727272727
40,0.9678242982507826,57.48579545454545
41,0.9549404444458248,62.38636363636364
42,0.9186193411414688,63.42329545454546
43,0.9380173782507578,62.88352272727272
44,0.9138349415482702,59.77272727272728
45,0.9119341738589175,63.36647727272727
46,0.8947769140338039,59.84374999999999
47,0.9173539825924882,60.65340909090909
48,0.948967699263547,60.98011363636363
49,0.8995710463674219,64.23295454545455
50,0.9043640376211287,65.48295454545455
51,0.9232026432548557,61.47727272727273
52,0.9035265295355169,63.76420454545455
53,0.9075295111617526,63.65056818181818
54,0.9246995352409981,65.1278409090909
55,0.9169399628231117,63.90625
56,0.8821799016750611,67.3153409090909
57,0.8844971031219035,66.50568181818181
58,0.8944457484795166,62.37215909090909
59,0.87315744967074,65.04261363636363
60,0.8714483898502212,63.15340909090909
61,0.8613237615104195,66.09375
62,0.8673524464572873,62.38636363636364
63,0.9835611248875523,57.13068181818181
64,0.9335701103146011,61.13636363636363
65,0.8936457623232592,60.59659090909091
66,0.899266880374771,60.28409090909091
67,0.9477987592821723,61.5625
68,0.9263276406773576,59.00568181818182
69,0.9014959241355862,65.83806818181817
70,0.8359537978430052,63.60795454545455
71,0.863931912022668,62.38636363636364
72,0.9081717879922541,63.53693181818182
73,0.930728462633786,60.82386363636364
74,0.9378418900945165,64.8153409090909
75,0.8617771976702923,64.77272727272727
76,0.8857033738681862,60.9375
77,0.9287814108638076,63.66477272727272
78,0.9136386647954717,65.04261363636363
79,0.8856638876704482,60.98011363636363
80,0.905057010618416,63.56534090909091
81,0.8744735446599152,64.9715909090909
82,0.9017911580231812,64.88636363636363
83,0.885037174364468,65.39772727272727
84,0.8641012208955782,63.77840909090909
85,0.8487563200362094,65.0284090909091
86,0.8639898880107982,63.93465909090909
87,0.8170957186737576,66.05113636363636
88,0.8219980828396909,65.76704545454545
89,0.8157537968846055,67.30113636363636
90,0.8418273735153783,69.0909090909091
91,0.8212218507453128,64.47443181818183
92,0.8432958096534282,66.6903409090909
93,0.8352989967878874,64.31818181818181
94,0.8158544495299056,68.16761363636363
95,0.8203914957540529,68.125
96,0.8071424483178972,66.96022727272727
97,0.8242687591024347,63.08238636363637
98,0.937387105043944,62.82670454545455
99,0.8856851410221409,67.76988636363637
100,0.820140434815003,65.85227272727273
101,0.829864222455669,68.39488636363636
102,0.8147855527229138,67.3153409090909
103,0.7981499073741672,65.9375
104,0.8439277308481233,67.67045454545455
105,0.8180584088639096,69.0340909090909
106,0.8159055959534001,67.55681818181817
107,0.8084114900043419,64.47443181818183
108,0.8469639245991234,66.60511363636363
109,0.8422602946693832,63.96306818181819
110,0.8265703261435569,63.42329545454546
111,0.8295110407713298,62.67045454545455
112,0.8514072672203854,61.64772727272727
113,0.8144980725404378,69.17613636363636
114,0.8671783471966649,62.04545454545455
115,0.889641271249668,62.272727272727266
116,0.8428311992335964,65.76704545454545
117,0.8255358837746285,69.3465909090909
118,0.7823981191660907,60.0
119,0.8625697700289993,64.90056818181819
120,0.8221586875550382,65.25568181818183
121,0.8785049367595363,62.57102272727273
122,0.8446611673445314,68.32386363636364
123,0.8256891928277574,64.53125
124,0.8586462878429137,66.17897727272727
125,0.8400425492106257,67.59943181818183
126,0.8547478267201433,67.1875
127,0.8573271100585526,65.53977272727273
128,0.8425730477582227,63.79261363636364
129,0.8411818836723362,63.28125
130,0.858110089022834,62.57102272727273
131,0.8212281374244003,66.33522727272727
132,0.8381134907941561,63.33806818181819
133,0.8557667302655744,67.17329545454545
134,0.8029561480423352,65.78125
135,0.8488875004622314,67.95454545454545
136,0.8438145853914656,69.3465909090909
137,0.813566507251413,66.2215909090909
138,0.8138633577136306,65.0
139,0.8768719297808569,66.54829545454545
140,0.8562466644489013,66.44886363636363
141,0.8164726608508343,67.67045454545455
142,0.7964829719281411,66.20738636363637
143,0.8107779082414266,69.60227272727273
144,0.7786200956718342,67.65625
145,0.8268044419116802,63.60795454545455
146,0.8567753979214677,61.98863636363636
147,0.8666533545867817,58.75
148,0.8258933035640029,64.84375
149,0.8682016923620894,67.41477272727273
150,0.8284254989645503,69.27556818181819
151,0.8403542678098421,67.74147727272727
152,0.8157824782637862,63.97727272727273
153,0.8571500974195497,65.78125
154,0.8508287646748998,65.71022727272727
155,0.8475253442386249,63.252840909090914
156,0.8089878266459113,67.98295454545455
157,0.8255353365932498,69.48863636363637
158,0.8183286759230468,63.67897727272728
159,0.8103287620050413,69.70170454545455
160,0.7936199213470425,67.01704545454545
161,0.8386548623308405,68.86363636363636
162,0.7745111606142543,69.0340909090909
163,0.788402665305782,65.24147727272728
164,0.7738670228837846,65.76704545454545
165,0.7503720256122383,67.79829545454545
166,0.7549024073927252,68.83522727272727
167,0.7495613022967502,68.13920454545455
168,0.737883532369459,66.42045454545455
169,0.7909632094271548,67.89772727272727
170,0.7624485022849865,71.15056818181819
171,0.7043069716509398,72.07386363636363
172,0.7137859987246024,68.65056818181819
173,0.7088793478570543,73.13920454545455
174,0.7494212877643001,63.57954545454545
175,0.7930000010911409,68.76420454545455
176,0.7425752480824789,71.77556818181819
177,0.7026055146445025,73.50852272727273
178,0.7155353432303077,70.76704545454545
179,0.7183272903029984,70.78125
180,0.6998800533311861,72.72727272727273
181,0.6700504694704537,74.28977272727273
182,0.655047929635993,74.46022727272728
183,0.7030875374068011,65.88068181818181
184,0.699115428838644,73.13920454545455
185,0.6748058093829198,74.0625
186,0.6685843414014524,73.8778409090909
187,0.6487681849582775,72.65625
188,0.6442225666733475,73.125
189,0.6568982068214331,74.20454545454545
190,0.6829006650426366,72.61363636363637
191,0.6660313071968319,70.58238636363636
192,0.6456719125444824,75.56818181818183
193,0.6464173997844662,74.64488636363636
194,0.645186374047855,75.08522727272727
195,0.6826538291868863,72.61363636363637
196,0.6371183399413083,75.99431818181817
197,0.6362403173435915,76.30681818181819
198,0.6292021536343807,75.83806818181819
199,0.6410010295945245,74.77272727272727
200,0.6528799692252735,76.33522727272727
201,0.639013420622628,73.48011363636363
202,0.6692350126870044,73.50852272727273
203,0.7046471546899091,73.2528409090909
204,0.6847956100025693,71.40625
205,0.6912482801052902,72.1875
206,0.6802445329255886,74.98579545454545
207,0.6694290252687695,74.51704545454545
208,0.6628296529656058,71.70454545454545
209,0.6626702301405571,74.58806818181817
210,0.6581515246951902,74.14772727272727
211,0.6449421056219049,75.78125
212,0.6435404015822453,75.4971590909091
213,0.6518132419468047,72.3721590909091
214,0.6409830791993184,76.83238636363636
215,0.6157997882849461,72.5
216,0.6337865800470919,77.3153409090909
217,0.634150292153831,75.68181818181819
218,0.6090940604875753,77.42897727272727
219,0.6009872781263815,75.0284090909091
220,0.6630694949412131,74.44602272727273
221,0.630686333453333,75.625
222,0.6220797737976452,76.61931818181819
223,0.6395752044679882,75.25568181818181
224,0.6182442610865241,75.61079545454545
225,0.6092602276318783,77.48579545454545
226,0.5866449084636327,76.67613636363636
227,0.6038429345096554,76.80397727272728
228,0.6232355722972939,77.14488636363637
229,0.5657952073458079,78.5653409090909
230,0.5770594705869486,77.65625
231,0.5670729270120999,79.80113636363636
232,0.5459496444678521,79.04829545454545
233,0.5678710489122717,76.97443181818183
234,0.5724119588329986,77.9971590909091
235,0.5702566493738879,77.64204545454545
236,0.5858667986886995,78.35227272727273
