Time,WdgtStatus_LinearSlider,Pos_LinearSlider,Raw_LinearSlider_Sns0,Bsln_LinearSlider_Sns0,Diff_LinearSlider_Sns0,Status_LinearSlider_Sns0,Raw_LinearSlider_Sns1,Bsln_LinearSlider_Sns1,Diff_LinearSlider_Sns1,Status_LinearSlider_Sns1,Raw_LinearSlider_Sns2,Bsln_LinearSlider_Sns2,Diff_LinearSlider_Sns2,Status_LinearSlider_Sns2
0:27:11,0,65535,3478,3477,0,0,3515,3517,0,0,3541,3546,0,0
0:27:11,0,65535,3482,3477,0,0,3515,3516,0,0,3541,3546,0,0
0:27:11,0,65535,3476,3477,0,0,3518,3516,0,0,3540,3546,0,0
0:27:11,0,65535,3479,3477,0,0,3520,3517,0,0,3572,3546,0,0
0:27:11,0,65535,3477,3477,0,0,3516,3517,0,0,3540,3546,0,0
0:27:11,0,65535,3477,3477,0,0,3515,3517,0,0,3540,3546,0,0
0:27:11,0,65535,3479,3477,0,0,3515,3517,0,0,3539,3546,0,0
0:27:11,0,65535,3477,3477,0,0,3516,3516,0,0,3539,3546,0,0
0:27:12,0,65535,3479,3477,0,0,3517,3516,0,0,3539,3546,0,0
0:27:12,0,65535,3488,3477,0,0,3528,3517,0,0,3545,3546,0,0
0:27:12,0,65535,3476,3477,0,0,3518,3517,0,0,3591,3547,44,0
0:27:12,0,65535,3486,3477,0,0,3516,3517,0,0,3540,3547,0,0
0:27:12,0,65535,3478,3477,0,0,3516,3517,0,0,3538,3546,0,0
0:27:12,0,65535,3476,3477,0,0,3517,3516,0,0,3538,3546,0,0
0:27:12,0,65535,3478,3477,0,0,3518,3516,0,0,3541,3546,0,0
0:27:12,0,65535,3478,3477,0,0,3515,3516,0,0,3540,3546,0,0
0:27:12,0,65535,3478,3477,0,0,3518,3516,0,0,3540,3546,0,0
0:27:12,0,65535,3477,3477,0,0,3516,3516,0,0,3540,3546,0,0
0:27:13,0,65535,3484,3477,0,0,3533,3516,0,0,3707,3546,161,0
0:27:13,0,65535,3478,3477,0,0,3518,3517,0,0,3545,3548,0,0
0:27:13,0,65535,3478,3477,0,0,3516,3517,0,0,3541,3548,0,0
0:27:13,0,65535,3477,3477,0,0,3516,3517,0,0,3537,3548,0,0
0:27:13,0,65535,3477,3477,0,0,3513,3516,0,0,3538,3548,0,0
0:27:13,0,65535,3481,3477,0,0,3518,3517,0,0,3539,3547,0,0
0:27:13,0,65535,3480,3477,0,0,3516,3516,0,0,3541,3547,0,0
0:27:13,0,65535,3476,3477,0,0,3518,3516,0,0,3537,3547,0,0
0:27:13,0,65535,3482,3477,0,0,3526,3517,0,0,3650,3548,102,0
0:27:14,0,65535,3481,3477,0,0,3518,3517,0,0,3556,3549,0,0
0:27:14,0,65535,3479,3477,0,0,3523,3517,0,0,3543,3549,0,0
0:27:14,0,65535,3476,3477,0,0,3514,3517,0,0,3540,3549,0,0
0:27:14,0,65535,3509,3477,0,0,3517,3517,0,0,3542,3549,0,0
0:27:14,0,65535,3477,3477,0,0,3518,3517,0,0,3537,3548,0,0
0:27:14,0,65535,3480,3477,0,0,3518,3517,0,0,3540,3548,0,0
0:27:14,0,65535,3476,3477,0,0,3516,3517,0,0,3546,3548,0,0
0:27:14,0,65535,3478,3477,0,0,3518,3517,0,0,3545,3548,0,0
0:27:14,0,65535,3477,3477,0,0,3515,3517,0,0,3542,3548,0,0
0:27:15,0,65535,3476,3477,0,0,3518,3517,0,0,3540,3548,0,0
0:27:15,0,65535,3476,3477,0,0,3516,3517,0,0,3538,3548,0,0
0:27:15,0,65535,3479,3477,0,0,3518,3517,0,0,3538,3548,0,0
0:27:15,0,65535,3479,3477,0,0,3518,3517,0,0,3541,3547,0,0
0:27:15,0,65535,3480,3477,0,0,3521,3517,0,0,3555,3547,0,0
0:27:15,1,255,3482,3477,0,0,3535,3517,0,0,3841,3552,289,1
0:27:15,0,65535,3477,3477,0,0,3513,3517,0,0,3541,3553,0,0
0:27:15,0,65535,3484,3477,0,0,3516,3517,0,0,3544,3553,0,0
0:27:15,0,65535,3477,3477,0,0,3515,3517,0,0,3540,3553,0,0
0:27:15,0,65535,3478,3477,0,0,3516,3517,0,0,3542,3552,0,0
0:27:16,0,65535,3476,3477,0,0,3516,3517,0,0,3540,3552,0,0
0:27:16,0,65535,3477,3477,0,0,3517,3517,0,0,3540,3552,0,0
0:27:16,0,65535,3480,3477,0,0,3518,3517,0,0,3543,3552,0,0
0:27:16,0,65535,3481,3477,0,0,3518,3517,0,0,3541,3552,0,0
0:27:16,1,255,3482,3477,0,0,3544,3517,0,0,3929,3555,374,1
0:27:16,0,65535,3490,3478,0,0,3527,3517,0,0,3615,3559,56,0
0:27:16,0,65535,3479,3478,0,0,3515,3517,0,0,3538,3558,0,0
0:27:16,0,65535,3482,3478,0,0,3517,3517,0,0,3542,3558,0,0
0:27:16,0,65535,3481,3478,0,0,3516,3517,0,0,3542,3558,0,0
0:27:16,0,65535,3478,3478,0,0,3515,3517,0,0,3538,3557,0,0
0:27:17,0,65535,3475,3477,0,0,3516,3517,0,0,3539,3557,0,0
0:27:17,0,65535,3477,3477,0,0,3515,3517,0,0,3539,3557,0,0
0:27:17,0,65535,3476,3477,0,0,3517,3517,0,0,3540,3557,0,0
0:27:17,1,255,3480,3478,0,0,3529,3517,0,0,3741,3559,182,1
0:27:17,0,65535,3488,3478,0,0,3518,3517,0,0,3539,3559,0,0
0:27:17,0,65535,3478,3478,0,0,3515,3517,0,0,3539,3559,0,0
0:27:17,0,65535,3478,3478,0,0,3517,3517,0,0,3541,3558,0,0
0:27:17,0,65535,3478,3478,0,0,3515,3517,0,0,3541,3558,0,0
0:27:17,0,65535,3479,3478,0,0,3518,3517,0,0,3541,3558,0,0
0:27:18,0,65535,3477,3478,0,0,3517,3517,0,0,3542,3557,0,0
0:27:18,0,65535,3476,3478,0,0,3515,3517,0,0,3538,3557,0,0
0:27:18,0,65535,3476,3478,0,0,3524,3517,0,0,3688,3559,129,0
0:27:18,0,65535,3477,3477,0,0,3518,3518,0,0,3542,3559,0,0
0:27:18,0,65535,3478,3477,0,0,3517,3517,0,0,3538,3559,0,0
0:27:18,0,65535,3496,3478,0,0,3529,3518,0,0,3537,3559,0,0
0:27:18,0,65535,3475,3478,0,0,3516,3518,0,0,3537,3559,0,0
0:27:18,0,65535,3474,3478,0,0,3516,3517,0,0,3537,3558,0,0
0:27:18,0,65535,3478,3478,0,0,3514,3517,0,0,3539,3558,0,0
0:27:19,0,65535,3479,3478,0,0,3516,3517,0,0,3539,3558,0,0
0:27:19,0,65535,3478,3478,0,0,3518,3517,0,0,3543,3557,0,0
0:27:19,1,255,3482,3478,0,0,3528,3518,0,0,3749,3560,189,1
0:27:19,0,65535,3477,3478,0,0,3518,3518,0,0,3548,3560,0,0
0:27:19,0,65535,3476,3478,0,0,3517,3518,0,0,3538,3560,0,0
0:27:19,0,65535,3477,3477,0,0,3516,3517,0,0,3538,3560,0,0
0:27:19,0,65535,3475,3477,0,0,3517,3517,0,0,3540,3559,0,0
0:27:19,0,65535,3479,3477,0,0,3516,3517,0,0,3539,3559,0,0
0:27:19,0,65535,3476,3477,0,0,3516,3517,0,0,3538,3559,0,0
0:27:19,0,65535,3476,3477,0,0,3518,3517,0,0,3540,3558,0,0
0:27:19,0,65535,3480,3477,0,0,3530,3518,0,0,3803,3559,244,0
0:27:20,0,65535,3505,3478,0,0,3521,3518,0,0,3541,3561,0,0
0:27:20,0,65535,3479,3478,0,0,3516,3518,0,0,3540,3561,0,0
0:27:20,0,65535,3477,3478,0,0,3518,3518,0,0,3541,3560,0,0
0:27:20,0,65535,3476,3478,0,0,3514,3517,0,0,3537,3560,0,0
0:27:20,0,65535,3477,3478,0,0,3516,3517,0,0,3540,3560,0,0
0:27:20,0,65535,3477,3477,0,0,3518,3517,0,0,3540,3559,0,0
0:27:20,0,65535,3479,3477,0,0,3518,3517,0,0,3539,3559,0,0
0:27:20,0,65535,3476,3477,0,0,3517,3517,0,0,3540,3559,0,0
0:27:20,1,255,3510,3478,0,0,3537,3518,0,0,3773,3560,213,1
0:27:21,0,65535,3478,3478,0,0,3519,3518,0,0,3544,3561,0,0
0:27:21,0,65535,3497,3478,0,0,3515,3518,0,0,3542,3560,0,0
0:27:21,0,65535,3476,3478,0,0,3514,3518,0,0,3541,3560,0,0
0:27:21,0,65535,3478,3478,0,0,3517,3518,0,0,3544,3560,0,0
0:27:21,0,65535,3479,3478,0,0,3515,3517,0,0,3541,3559,0,0
0:27:21,0,65535,3477,3478,0,0,3518,3517,0,0,3541,3559,0,0
0:27:21,0,65535,3477,3478,0,0,3518,3517,0,0,3541,3559,0,0
0:27:21,0,65535,3492,3478,0,0,3528,3518,0,0,3538,3558,0,0
0:27:21,0,65535,3479,3478,0,0,3525,3518,0,0,3647,3559,88,0
0:27:22,0,65535,3509,3478,0,0,3527,3518,0,0,3613,3562,51,0
0:27:22,0,65535,3479,3478,0,0,3517,3518,0,0,3543,3561,0,0
0:27:22,0,65535,3478,3478,0,0,3519,3518,0,0,3539,3561,0,0
0:27:22,0,65535,3476,3478,0,0,3519,3518,0,0,3539,3561,0,0
0:27:22,0,65535,3477,3478,0,0,3516,3518,0,0,3538,3560,0,0
0:27:22,0,65535,3475,3478,0,0,3516,3518,0,0,3541,3560,0,0
0:27:22,0,65535,3478,3478,0,0,3516,3518,0,0,3537,3560,0,0
0:27:22,1,255,3481,3478,0,0,3529,3518,0,0,3736,3561,175,1
0:27:22,0,65535,3478,3478,0,0,3518,3518,0,0,3549,3563,0,0
0:27:23,0,65535,3478,3478,0,0,3518,3518,0,0,3539,3562,0,0
0:27:23,0,65535,3480,3478,0,0,3518,3518,0,0,3538,3562,0,0
0:27:23,0,65535,3478,3478,0,0,3519,3518,0,0,3540,3561,0,0
0:27:23,0,65535,3477,3478,0,0,3515,3518,0,0,3539,3561,0,0
0:27:23,0,65535,3478,3478,0,0,3513,3518,0,0,3537,3561,0,0
0:27:23,0,65535,3479,3478,0,0,3514,3518,0,0,3541,3560,0,0
0:27:23,0,65535,3477,3478,0,0,3520,3518,0,0,3544,3560,0,0
0:27:23,0,65535,3480,3478,0,0,3516,3518,0,0,3539,3560,0,0
0:27:23,0,65535,3479,3478,0,0,3516,3518,0,0,3542,3559,0,0
0:27:23,0,255,3482,3478,0,0,3530,3518,0,0,3753,3561,192,0
0:27:23,0,65535,3477,3478,0,0,3516,3518,0,0,3540,3561,0,0
0:27:24,0,65535,3475,3478,0,0,3514,3518,0,0,3539,3561,0,0
0:27:24,0,65535,3479,3478,0,0,3516,3518,0,0,3542,3561,0,0
0:27:24,0,65535,3478,3478,0,0,3517,3518,0,0,3540,3560,0,0
0:27:24,0,65535,3476,3478,0,0,3518,3518,0,0,3538,3560,0,0
0:27:24,0,65535,3477,3478,0,0,3530,3517,0,0,3537,3560,0,0
0:27:24,0,65535,3476,3478,0,0,3516,3517,0,0,3536,3559,0,0
0:27:24,0,65535,3479,3478,0,0,3520,3517,0,0,3540,3559,0,0
0:27:24,0,65535,3476,3478,0,0,3516,3517,0,0,3540,3559,0,0
0:27:24,0,65535,3477,3478,0,0,3519,3517,0,0,3544,3558,0,0
0:27:25,1,255,3480,3478,0,0,3533,3518,0,0,3787,3561,226,1
0:27:25,0,65535,3478,3478,0,0,3519,3518,0,0,3542,3561,0,0
0:27:25,0,65535,3478,3478,0,0,3518,3518,0,0,3539,3561,0,0
0:27:25,0,65535,3478,3478,0,0,3514,3518,0,0,3537,3561,0,0
0:27:25,0,65535,3479,3478,0,0,3516,3518,0,0,3539,3560,0,0
0:27:25,0,65535,3480,3478,0,0,3524,3518,0,0,3538,3560,0,0
0:27:25,0,65535,3477,3478,0,0,3517,3517,0,0,3538,3560,0,0
0:27:25,0,65535,3477,3478,0,0,3518,3517,0,0,3538,3559,0,0
0:27:25,0,65535,3478,3478,0,0,3515,3517,0,0,3543,3559,0,0
0:27:26,1,255,3479,3478,0,0,3530,3518,0,0,3752,3562,190,1
0:27:26,0,65535,3476,3478,0,0,3516,3518,0,0,3544,3562,0,0
0:27:26,0,65535,3492,3478,0,0,3513,3518,0,0,3555,3562,0,0
0:27:26,0,65535,3478,3478,0,0,3517,3518,0,0,3541,3561,0,0
0:27:26,0,65535,3477,3478,0,0,3516,3518,0,0,3543,3561,0,0
0:27:26,0,65535,3477,3478,0,0,3522,3518,0,0,3541,3561,0,0
0:27:26,0,65535,3475,3478,0,0,3515,3518,0,0,3538,3560,0,0
0:27:26,0,65535,3478,3478,0,0,3517,3518,0,0,3539,3560,0,0
0:27:26,1,255,3479,3478,0,0,3531,3518,0,0,3777,3562,215,1
0:27:27,0,65535,3477,3478,0,0,3518,3518,0,0,3544,3563,0,0
0:27:27,0,65535,3478,3478,0,0,3515,3518,0,0,3540,3563,0,0
0:27:27,0,65535,3479,3478,0,0,3516,3518,0,0,3540,3562,0,0
0:27:27,0,65535,3478,3478,0,0,3516,3518,0,0,3539,3562,0,0
0:27:27,0,65535,3480,3478,0,0,3517,3517,0,0,3542,3562,0,0
0:27:27,0,65535,3479,3478,0,0,3519,3517,0,0,3546,3561,0,0
0:27:27,1,255,3480,3478,0,0,3526,3518,0,0,3736,3563,173,1
0:27:27,0,65535,3479,3478,0,0,3518,3518,0,0,3541,3564,0,0
0:27:27,0,65535,3477,3478,0,0,3516,3518,0,0,3539,3563,0,0
0:27:27,0,65535,3477,3478,0,0,3515,3518,0,0,3538,3563,0,0
0:27:27,0,65535,3486,3478,0,0,3516,3518,0,0,3538,3562,0,0
0:27:28,0,65535,3480,3478,0,0,3518,3517,0,0,3539,3562,0,0
0:27:28,0,65535,3478,3478,0,0,3513,3517,0,0,3538,3562,0,0
0:27:28,0,65535,3476,3478,0,0,3518,3517,0,0,3541,3561,0,0
0:27:28,0,65535,3479,3478,0,0,3519,3517,0,0,3567,3561,0,0
0:27:28,1,255,3478,3478,0,0,3529,3518,0,0,3752,3565,187,1
0:27:28,0,65535,3480,3478,0,0,3515,3518,0,0,3541,3564,0,0
0:27:28,0,65535,3477,3478,0,0,3517,3518,0,0,3540,3564,0,0
0:27:28,0,65535,3480,3478,0,0,3519,3518,0,0,3535,3564,0,0
0:27:28,0,65535,3475,3478,0,0,3515,3518,0,0,3539,3563,0,0
0:27:29,0,65535,3475,3478,0,0,3519,3518,0,0,3537,3563,0,0
0:27:29,0,65535,3502,3478,0,0,3520,3518,0,0,3540,3562,0,0
0:27:29,0,65535,3477,3478,0,0,3519,3518,0,0,3558,3562,0,0
0:27:29,1,255,3479,3478,0,0,3531,3518,0,0,3764,3565,199,1
0:27:29,0,65535,3476,3478,0,0,3514,3518,0,0,3540,3565,0,0
0:27:29,0,65535,3474,3478,0,0,3515,3518,0,0,3538,3565,0,0
0:27:29,0,65535,3476,3478,0,0,3517,3518,0,0,3539,3565,0,0
0:27:29,0,65535,3475,3478,0,0,3517,3518,0,0,3543,3564,0,0
0:27:29,0,65535,3478,3478,0,0,3517,3518,0,0,3540,3564,0,0
0:27:30,0,65535,3477,3478,0,0,3516,3518,0,0,3539,3563,0,0
0:27:30,0,65535,3477,3478,0,0,3516,3518,0,0,3537,3563,0,0
0:27:30,0,65535,3481,3478,0,0,3518,3518,0,0,3541,3563,0,0
0:27:30,1,255,3479,3478,0,0,3541,3518,0,0,3911,3566,345,1
0:27:30,0,65535,3479,3478,0,0,3518,3518,0,0,3553,3568,0,0
0:27:30,0,65535,3478,3478,0,0,3517,3518,0,0,3541,3568,0,0
0:27:30,0,65535,3477,3478,0,0,3513,3518,0,0,3536,3567,0,0
0:27:30,0,65535,3477,3478,0,0,3514,3518,0,0,3538,3567,0,0
0:27:30,0,65535,3475,3478,0,0,3514,3518,0,0,3538,3566,0,0
0:27:31,0,65535,3487,3478,0,0,3520,3518,0,0,3541,3566,0,0
0:27:31,0,65535,3477,3478,0,0,3517,3518,0,0,3539,3566,0,0
0:27:31,0,65535,3474,3478,0,0,3516,3518,0,0,3540,3565,0,0
0:27:31,0,65535,3477,3478,0,0,3516,3518,0,0,3539,3565,0,0
0:27:31,1,255,3479,3478,0,0,3536,3518,0,0,3838,3567,270,1
0:27:31,0,65535,3476,3478,0,0,3517,3518,0,0,3541,3568,0,0
0:27:31,0,65535,3477,3478,0,0,3516,3518,0,0,3539,3567,0,0
0:27:31,0,65535,3473,3478,0,0,3513,3518,0,0,3538,3567,0,0
0:27:31,0,65535,3476,3478,0,0,3521,3518,0,0,3541,3567,0,0
0:27:31,0,65535,3474,3478,0,0,3516,3518,0,0,3539,3566,0,0
0:27:31,0,65535,3485,3478,0,0,3522,3518,0,0,3541,3566,0,0
0:27:32,1,255,3480,3478,0,0,3525,3518,0,0,3685,3567,118,1
0:27:32,0,65535,3478,3478,0,0,3515,3518,0,0,3542,3567,0,0
0:27:32,0,65535,3476,3478,0,0,3516,3518,0,0,3536,3567,0,0
0:27:32,0,65535,3493,3478,0,0,3519,3518,0,0,3550,3566,0,0
0:27:32,0,65535,3477,3478,0,0,3516,3518,0,0,3543,3566,0,0
0:27:32,0,65535,3475,3478,0,0,3517,3518,0,0,3539,3565,0,0
0:27:32,0,65535,3484,3478,0,0,3534,3518,0,0,3766,3566,200,0
0:27:32,0,65535,3478,3478,0,0,3520,3518,0,0,3553,3568,0,0
0:27:32,0,65535,3476,3478,0,0,3517,3518,0,0,3542,3567,0,0
0:27:33,0,65535,3476,3478,0,0,3517,3518,0,0,3538,3567,0,0
0:27:33,0,65535,3479,3478,0,0,3520,3518,0,0,3543,3566,0,0
0:27:33,0,65535,3477,3478,0,0,3514,3518,0,0,3540,3566,0,0
0:27:33,0,65535,3479,3478,0,0,3515,3518,0,0,3541,3565,0,0
0:27:33,0,65535,3478,3478,0,0,3517,3518,0,0,3542,3565,0,0
0:27:33,0,65535,3476,3478,0,0,3522,3518,0,0,3541,3564,0,0
0:27:33,1,255,3479,3478,0,0,3542,3518,0,0,3905,3567,338,1
0:27:33,0,65535,3476,3478,0,0,3526,3518,0,0,3563,3570,0,0
0:27:33,0,65535,3479,3478,0,0,3517,3518,0,0,3537,3570,0,0
0:27:34,0,65535,3475,3478,0,0,3515,3518,0,0,3538,3570,0,0
0:27:34,0,65535,3475,3478,0,0,3515,3518,0,0,3541,3569,0,0
0:27:34,0,65535,3479,3478,0,0,3516,3518,0,0,3539,3569,0,0
0:27:34,0,65535,3476,3478,0,0,3514,3518,0,0,3538,3569,0,0
0:27:34,0,65535,3478,3478,0,0,3518,3518,0,0,3539,3568,0,0
0:27:34,0,65535,3477,3478,0,0,3518,3518,0,0,3542,3568,0,0
0:27:34,0,65535,3476,3477,0,0,3515,3518,0,0,3537,3568,0,0
0:27:34,0,65535,3478,3477,0,0,3527,3518,0,0,3672,3568,104,0
0:27:34,1,255,3477,3477,0,0,3524,3518,0,0,3689,3571,118,1
0:27:35,0,65535,3477,3477,0,0,3517,3518,0,0,3540,3570,0,0
0:27:35,0,65535,3476,3477,0,0,3516,3518,0,0,3540,3570,0,0
0:27:35,0,65535,3495,3478,0,0,3513,3518,0,0,3544,3570,0,0
0:27:35,0,65535,3475,3477,0,0,3517,3518,0,0,3539,3569,0,0
0:27:35,0,65535,3475,3477,0,0,3516,3518,0,0,3538,3569,0,0
0:27:35,0,65535,3478,3477,0,0,3516,3518,0,0,3539,3569,0,0
0:27:35,0,65535,3479,3477,0,0,3523,3518,0,0,3541,3568,0,0
0:27:35,0,65535,3477,3477,0,0,3517,3518,0,0,3540,3568,0,0
0:27:35,1,255,3489,3478,0,0,3535,3518,0,0,3808,3571,237,1
0:27:35,0,65535,3476,3478,0,0,3517,3518,0,0,3542,3571,0,0
0:27:35,0,65535,3478,3478,0,0,3518,3518,0,0,3541,3571,0,0
0:27:36,0,65535,3477,3477,0,0,3515,3518,0,0,3540,3571,0,0
0:27:36,0,65535,3477,3477,0,0,3520,3518,0,0,3543,3570,0,0
0:27:36,0,65535,3479,3477,0,0,3517,3518,0,0,3541,3570,0,0
0:27:36,0,65535,3478,3477,0,0,3516,3518,0,0,3538,3570,0,0
0:27:36,0,65535,3480,3478,0,0,3517,3518,0,0,3540,3570,0,0
0:27:36,1,255,3481,3478,0,0,3546,3518,0,0,3942,3573,369,1
0:27:36,0,65535,3479,3478,0,0,3526,3518,0,0,3612,3577,0,0
0:27:36,0,65535,3476,3478,0,0,3516,3518,0,0,3538,3577,0,0
0:27:36,0,65535,3479,3478,0,0,3518,3518,0,0,3546,3577,0,0
0:27:37,0,65535,3478,3478,0,0,3516,3518,0,0,3537,3577,0,0
0:27:37,0,65535,3478,3478,0,0,3516,3518,0,0,3539,3577,0,0
0:27:37,0,65535,3478,3478,0,0,3516,3518,0,0,3540,3577,0,0
0:27:37,0,65535,3480,3478,0,0,3536,3518,0,0,3545,3540,0,0
0:27:37,0,65535,3477,3478,0,0,3517,3518,0,0,3539,3539,0,0
0:27:37,0,65535,3483,3478,0,0,3517,3518,0,0,3540,3539,0,0
0:27:37,0,65535,3478,3478,0,0,3516,3518,0,0,3541,3540,0,0
0:27:37,1,255,3484,3478,0,0,3536,3518,0,0,3829,3542,287,1
0:27:37,0,65535,3479,3478,0,0,3519,3518,0,0,3542,3543,0,0
0:27:38,0,65535,3477,3478,0,0,3516,3518,0,0,3540,3543,0,0
0:27:38,0,65535,3481,3478,0,0,3519,3518,0,0,3541,3543,0,0
0:27:38,0,65535,3477,3478,0,0,3517,3518,0,0,3539,3543,0,0
0:27:38,0,65535,3479,3478,0,0,3516,3518,0,0,3538,3543,0,0
0:27:38,0,65535,3476,3478,0,0,3514,3518,0,0,3539,3543,0,0
0:27:38,0,65535,3479,3478,0,0,3519,3518,0,0,3542,3543,0,0
0:27:38,0,65535,3474,3478,0,0,3515,3518,0,0,3538,3543,0,0
0:27:38,1,255,3479,3478,0,0,3523,3518,0,0,3668,3545,123,1
0:27:38,0,65535,3478,3478,0,0,3517,3518,0,0,3541,3545,0,0
0:27:38,0,65535,3477,3478,0,0,3515,3518,0,0,3539,3545,0,0
0:27:39,0,65535,3478,3478,0,0,3516,3518,0,0,3540,3545,0,0
0:27:39,0,65535,3478,3478,0,0,3519,3518,0,0,3540,3545,0,0
0:27:39,0,65535,3478,3478,0,0,3517,3518,0,0,3540,3544,0,0
0:27:39,0,65535,3499,3478,0,0,3515,3518,0,0,3539,3544,0,0
0:27:39,0,65535,3476,3478,0,0,3514,3518,0,0,3539,3544,0,0
0:27:39,0,65535,3479,3478,0,0,3518,3518,0,0,3540,3544,0,0
0:27:39,0,65535,3479,3478,0,0,3529,3518,0,0,3767,3545,222,0
0:27:39,0,65535,3479,3478,0,0,3519,3518,0,0,3556,3547,0,0
0:27:39,0,65535,3479,3478,0,0,3519,3518,0,0,3544,3547,0,0
0:27:39,0,65535,3478,3478,0,0,3516,3518,0,0,3539,3547,0,0
0:27:40,0,65535,3477,3478,0,0,3517,3518,0,0,3542,3547,0,0
0:27:40,0,65535,3477,3478,0,0,3516,3518,0,0,3540,3547,0,0
0:27:40,0,65535,3477,3478,0,0,3517,3518,0,0,3538,3547,0,0
0:27:40,0,65535,3477,3478,0,0,3515,3518,0,0,3538,3546,0,0
0:27:40,0,65535,3477,3478,0,0,3519,3518,0,0,3556,3546,0,0
0:27:40,1,255,3480,3478,0,0,3529,3518,0,0,3663,3549,114,1
0:27:40,0,65535,3476,3478,0,0,3518,3518,0,0,3543,3550,0,0
0:27:40,0,65535,3476,3478,0,0,3516,3518,0,0,3539,3549,0,0
0:27:40,0,65535,3476,3478,0,0,3518,3518,0,0,3539,3549,0,0
0:27:41,0,65535,3477,3478,0,0,3515,3518,0,0,3537,3549,0,0
0:27:41,0,65535,3478,3478,0,0,3515,3518,0,0,3537,3549,0,0
0:27:41,0,65535,3476,3478,0,0,3514,3518,0,0,3536,3549,0,0
0:27:41,0,65535,3488,3478,0,0,3517,3518,0,0,3540,3549,0,0
0:27:41,0,65535,3476,3478,0,0,3513,3518,0,0,3538,3548,0,0
0:27:41,0,65535,3477,3478,0,0,3515,3518,0,0,3541,3548,0,0
0:27:41,0,65535,3479,3478,0,0,3519,3518,0,0,3555,3548,0,0
0:27:41,0,65535,3478,3478,0,0,3521,3518,0,0,3584,3549,0,0
0:27:41,0,65535,3477,3478,0,0,3516,3518,0,0,3541,3549,0,0
0:27:42,0,65535,3479,3478,0,0,3517,3518,0,0,3542,3549,0,0
0:27:42,0,65535,3478,3478,0,0,3524,3518,0,0,3539,3549,0,0
0:27:42,0,65535,3476,3478,0,0,3514,3518,0,0,3537,3548,0,0
0:27:42,0,65535,3478,3478,0,0,3517,3518,0,0,3540,3548,0,0
0:27:42,0,65535,3477,3478,0,0,3515,3518,0,0,3540,3548,0,0
0:27:42,0,65535,3482,3478,0,0,3517,3518,0,0,3548,3548,0,0
0:27:42,0,65535,3478,3478,0,0,3519,3518,0,0,3556,3548,0,0
0:27:42,1,243,3485,3478,0,0,3564,3519,45,0,4002,3556,446,1
0:27:42,0,65535,3476,3478,0,0,3516,3519,0,0,3542,3557,0,0
0:27:42,0,65535,3485,3478,0,0,3518,3519,0,0,3540,3557,0,0
0:27:43,0,65535,3478,3478,0,0,3516,3519,0,0,3536,3557,0,0
0:27:43,0,65535,3479,3478,0,0,3516,3519,0,0,3542,3556,0,0
0:27:43,0,65535,3478,3478,0,0,3516,3519,0,0,3541,3556,0,0
0:27:43,0,65535,3477,3478,0,0,3518,3519,0,0,3538,3556,0,0
0:27:43,0,65535,3479,3478,0,0,3519,3519,0,0,3542,3555,0,0
0:27:43,0,65535,3476,3478,0,0,3518,3518,0,0,3540,3555,0,0
0:27:43,0,65535,3476,3478,0,0,3518,3518,0,0,3538,3555,0,0
0:27:43,0,65535,3475,3478,0,0,3519,3518,0,0,3547,3555,0,0
